DATE,ALLSKY_KT,T2M,PRECTOTCORR,PS,WS10M,Status
4/16/2020,0.4,20.12,28.78,87.91,0.63,BERPOTENSI UPWELLING
4/17/2020,0.33,20.33,100.24,87.95,0.59,BERPOTENSI UPWELLING
4/18/2020,0.47,21.06,0.81,87.92,0.73,TIDAK BERPOTENSI UPWELLING
4/19/2020,0.51,21.01,10.41,87.86,0.47,TIDAK BERPOTENSI UPWELLING
4/20/2020,0.59,21.62,0.74,87.85,0.9,TIDAK BERPOTENSI UPWELLING
4/21/2020,0.57,21.55,0.15,87.84,0.84,TIDAK BERPOTENSI UPWELLING
4/22/2020,0.47,21.58,8.26,87.84,0.86,TIDAK BERPOTENSI UPWELLING
4/23/2020,0.33,20.28,9.4,87.88,0.7,TIDAK BERPOTENSI UPWELLING
4/24/2020,0.45,21.05,1.09,87.83,0.76,TIDAK BERPOTENSI UPWELLING
4/25/2020,0.48,21.2,15.35,87.82,0.66,TIDAK BERPOTENSI UPWELLING
4/26/2020,0.45,20.84,27.26,87.89,0.41,BERPOTENSI UPWELLING
4/27/2020,0.46,20.4,4.85,87.94,0.58,TIDAK BERPOTENSI UPWELLING
4/28/2020,0.4,19.5,10.76,87.88,0.47,TIDAK BERPOTENSI UPWELLING
4/29/2020,0.52,19.86,10.88,87.87,0.81,TIDAK BERPOTENSI UPWELLING
4/30/2020,0.48,19.78,8.2,87.91,0.75,TIDAK BERPOTENSI UPWELLING
5/1/2020,0.42,19.37,4.25,87.89,1.04,TIDAK BERPOTENSI UPWELLING
5/2/2020,0.48,19.35,21.29,87.79,1.02,TIDAK BERPOTENSI UPWELLING
5/3/2020,0.47,19.55,27.24,87.84,0.9,BERPOTENSI UPWELLING
5/4/2020,0.42,19.37,15.12,87.91,0.73,TIDAK BERPOTENSI UPWELLING
5/5/2020,0.51,20.63,14.14,87.89,0.79,TIDAK BERPOTENSI UPWELLING
5/6/2020,0.57,20.48,3.52,87.82,0.7,TIDAK BERPOTENSI UPWELLING
5/7/2020,0.3,21.04,38.08,87.76,0.73,BERPOTENSI UPWELLING
5/8/2020,0.3,20.92,79.39,87.73,0.91,BERPOTENSI UPWELLING
5/9/2020,0.41,20.84,66.47,87.73,0.89,BERPOTENSI UPWELLING
5/10/2020,0.44,20.41,47.36,87.71,0.77,BERPOTENSI UPWELLING
5/11/2020,0.34,20.64,19.3,87.82,0.54,TIDAK BERPOTENSI UPWELLING
5/12/2020,0.52,20.74,6.64,87.78,0.59,TIDAK BERPOTENSI UPWELLING
5/13/2020,0.47,21.05,17.35,87.76,0.61,TIDAK BERPOTENSI UPWELLING
5/14/2020,0.57,20.39,19.2,87.72,0.52,TIDAK BERPOTENSI UPWELLING
5/15/2020,0.58,21.58,8.57,87.59,0.56,TIDAK BERPOTENSI UPWELLING
5/16/2020,0.53,21.37,44.32,87.52,0.58,BERPOTENSI UPWELLING
5/17/2020,0.36,20.68,6.27,87.73,1.29,TIDAK BERPOTENSI UPWELLING
5/18/2020,0.48,20.26,2.08,87.73,1.38,TIDAK BERPOTENSI UPWELLING
5/19/2020,0.3,19.73,36.09,87.76,0.98,BERPOTENSI UPWELLING
5/20/2020,0.37,19.89,6,87.84,1.14,TIDAK BERPOTENSI UPWELLING
5/21/2020,0.38,19.28,0.25,87.89,0.71,TIDAK BERPOTENSI UPWELLING
5/22/2020,0.42,20.49,5.71,87.86,0.65,TIDAK BERPOTENSI UPWELLING
5/23/2020,0.46,20.44,1.06,87.9,0.76,TIDAK BERPOTENSI UPWELLING
5/24/2020,0.32,20.28,0.36,87.95,0.6,TIDAK BERPOTENSI UPWELLING
5/25/2020,0.5,19.77,10.47,88.04,0.91,TIDAK BERPOTENSI UPWELLING
5/26/2020,0.45,19.55,2.89,88.08,0.84,TIDAK BERPOTENSI UPWELLING
5/27/2020,0.62,20.88,0,87.99,0.56,TIDAK BERPOTENSI UPWELLING
5/28/2020,0.59,21.14,17.36,87.93,0.55,TIDAK BERPOTENSI UPWELLING
5/29/2020,0.27,20.82,22.73,87.93,0.56,TIDAK BERPOTENSI UPWELLING
5/30/2020,0.55,21.74,0.01,87.95,0.71,TIDAK BERPOTENSI UPWELLING
5/31/2020,0.44,20.99,1.42,87.97,0.4,TIDAK BERPOTENSI UPWELLING
6/1/2020,0.49,19.97,13.68,87.96,0.45,TIDAK BERPOTENSI UPWELLING
6/2/2020,0.41,19.78,8.7,87.92,0.48,TIDAK BERPOTENSI UPWELLING
6/3/2020,0.45,21.15,1.99,87.83,0.59,TIDAK BERPOTENSI UPWELLING
6/4/2020,0.46,20.2,10.55,87.89,0.46,TIDAK BERPOTENSI UPWELLING
6/5/2020,0.54,19.98,2.93,87.9,0.7,TIDAK BERPOTENSI UPWELLING
6/6/2020,0.49,18.97,0.07,87.91,0.71,TIDAK BERPOTENSI UPWELLING
6/7/2020,0.58,19.4,0.07,87.84,0.87,TIDAK BERPOTENSI UPWELLING
6/8/2020,0.6,19.12,0.05,87.83,0.9,TIDAK BERPOTENSI UPWELLING
6/9/2020,0.6,20.05,0.18,87.82,0.81,TIDAK BERPOTENSI UPWELLING
6/10/2020,0.58,19.56,0.23,87.85,0.59,TIDAK BERPOTENSI UPWELLING
6/11/2020,0.55,19.77,20.45,87.77,0.52,TIDAK BERPOTENSI UPWELLING
6/12/2020,0.41,19.55,3.72,87.73,0.48,TIDAK BERPOTENSI UPWELLING
6/13/2020,0.57,20.63,0.02,87.72,0.88,TIDAK BERPOTENSI UPWELLING
6/14/2020,0.52,20.33,0.48,87.8,0.72,TIDAK BERPOTENSI UPWELLING
6/15/2020,0.48,20.19,15.92,87.86,0.66,TIDAK BERPOTENSI UPWELLING
6/16/2020,0.46,19.76,10.83,87.85,0.57,TIDAK BERPOTENSI UPWELLING
6/17/2020,0.56,18.89,4.28,87.89,0.58,TIDAK BERPOTENSI UPWELLING
6/18/2020,0.3,19.44,0.94,87.92,0.52,TIDAK BERPOTENSI UPWELLING
6/19/2020,0.5,20.59,0.43,87.87,0.82,TIDAK BERPOTENSI UPWELLING
6/20/2020,0.5,20.46,26.9,87.78,0.64,BERPOTENSI UPWELLING
6/21/2020,0.38,19.87,18.31,87.7,0.74,TIDAK BERPOTENSI UPWELLING
6/22/2020,0.44,19.85,26.01,87.69,0.87,BERPOTENSI UPWELLING
6/23/2020,0.5,19.04,2.31,87.81,0.89,TIDAK BERPOTENSI UPWELLING
6/24/2020,0.56,18.61,8.24,87.82,0.65,TIDAK BERPOTENSI UPWELLING
6/25/2020,0.41,18.73,16.97,87.78,0.86,TIDAK BERPOTENSI UPWELLING
6/26/2020,0.53,17.97,3.48,87.82,0.77,TIDAK BERPOTENSI UPWELLING
6/27/2020,0.62,19.48,0.01,87.81,0.74,TIDAK BERPOTENSI UPWELLING
6/28/2020,0.56,19.77,0,87.79,0.65,TIDAK BERPOTENSI UPWELLING
6/29/2020,0.6,19.79,0,87.79,0.81,TIDAK BERPOTENSI UPWELLING
6/30/2020,0.59,19.2,9.28,87.79,0.72,TIDAK BERPOTENSI UPWELLING
7/1/2020,0.56,19.65,9.05,87.79,0.69,TIDAK BERPOTENSI UPWELLING
7/2/2020,0.66,19.75,0.33,87.78,0.77,TIDAK BERPOTENSI UPWELLING
7/3/2020,0.55,19.91,0,87.83,0.73,TIDAK BERPOTENSI UPWELLING
7/4/2020,0.61,20.47,0.08,87.83,0.54,TIDAK BERPOTENSI UPWELLING
7/5/2020,0.65,19.45,44.69,87.75,0.71,BERPOTENSI UPWELLING
7/6/2020,0.32,19.66,3.44,87.72,0.8,TIDAK BERPOTENSI UPWELLING
7/7/2020,0.41,19,9.51,87.81,0.92,TIDAK BERPOTENSI UPWELLING
7/8/2020,0.44,18.81,5.71,87.77,0.41,TIDAK BERPOTENSI UPWELLING
7/9/2020,0.51,19.51,0.13,87.73,0.65,TIDAK BERPOTENSI UPWELLING
7/10/2020,0.48,19.58,3.62,87.78,0.52,TIDAK BERPOTENSI UPWELLING
7/11/2020,0.45,19.74,6.82,87.75,0.52,TIDAK BERPOTENSI UPWELLING
7/12/2020,0.42,19.69,3.65,87.76,0.69,TIDAK BERPOTENSI UPWELLING
7/13/2020,0.37,19.08,0.35,87.79,0.8,TIDAK BERPOTENSI UPWELLING
7/14/2020,0.59,19.95,0,87.72,0.7,TIDAK BERPOTENSI UPWELLING
7/15/2020,0.54,20.33,3.92,87.7,0.7,TIDAK BERPOTENSI UPWELLING
7/16/2020,0.52,19.99,9.43,87.68,0.84,TIDAK BERPOTENSI UPWELLING
7/17/2020,0.44,19.42,42.33,87.71,0.94,BERPOTENSI UPWELLING
7/18/2020,0.49,19.92,2.73,87.71,0.6,TIDAK BERPOTENSI UPWELLING
7/19/2020,0.52,20.77,0.75,87.63,0.34,TIDAK BERPOTENSI UPWELLING
7/20/2020,0.49,20.6,1.92,87.67,0.66,TIDAK BERPOTENSI UPWELLING
7/21/2020,0.43,20.27,17.55,87.73,0.88,TIDAK BERPOTENSI UPWELLING
7/22/2020,0.43,19.37,14.34,87.71,0.62,TIDAK BERPOTENSI UPWELLING
7/23/2020,0.39,19.69,11.34,87.73,0.58,TIDAK BERPOTENSI UPWELLING
7/24/2020,0.49,20.27,2.44,87.73,0.77,TIDAK BERPOTENSI UPWELLING
7/25/2020,0.53,20.81,8.76,87.71,0.48,TIDAK BERPOTENSI UPWELLING
7/26/2020,0.35,19.83,29.49,87.73,0.5,BERPOTENSI UPWELLING
7/27/2020,0.41,19.26,66.32,87.69,0.8,BERPOTENSI UPWELLING
7/28/2020,0.24,18.94,95.73,87.76,1.07,BERPOTENSI UPWELLING
7/29/2020,0.52,18.99,16.4,87.83,0.84,TIDAK BERPOTENSI UPWELLING
7/30/2020,0.41,18.42,2.08,87.89,1.02,TIDAK BERPOTENSI UPWELLING
7/31/2020,0.41,18.99,4.35,87.83,1.3,TIDAK BERPOTENSI UPWELLING
8/1/2020,0.57,18.37,0.76,87.84,1.29,TIDAK BERPOTENSI UPWELLING
8/2/2020,0.5,18.26,0.7,87.81,1.36,TIDAK BERPOTENSI UPWELLING
8/3/2020,0.4,18.71,2.55,87.76,1.21,TIDAK BERPOTENSI UPWELLING
8/4/2020,0.41,18.08,0.45,87.75,1.07,TIDAK BERPOTENSI UPWELLING
8/5/2020,0.48,19.08,0,87.77,0.94,TIDAK BERPOTENSI UPWELLING
8/6/2020,0.64,20.28,0,87.8,0.73,TIDAK BERPOTENSI UPWELLING
8/7/2020,0.55,20.59,0.02,87.8,0.99,TIDAK BERPOTENSI UPWELLING
8/8/2020,0.52,19.21,0.6,87.81,1.3,TIDAK BERPOTENSI UPWELLING
8/9/2020,0.51,18.75,0.06,87.83,1.23,TIDAK BERPOTENSI UPWELLING
8/10/2020,0.35,18.4,6.78,87.93,1.27,TIDAK BERPOTENSI UPWELLING
8/11/2020,0.59,19.51,0.22,87.93,0.84,TIDAK BERPOTENSI UPWELLING
8/12/2020,0.34,19.15,0.75,87.96,0.96,TIDAK BERPOTENSI UPWELLING
8/13/2020,0.4,18.19,1.1,87.95,0.93,TIDAK BERPOTENSI UPWELLING
8/14/2020,0.48,20.04,0,87.82,0.8,TIDAK BERPOTENSI UPWELLING
8/15/2020,0.51,20.62,0,87.81,0.68,TIDAK BERPOTENSI UPWELLING
8/16/2020,0.48,20.75,0,87.8,0.55,TIDAK BERPOTENSI UPWELLING
8/17/2020,0.59,20.37,0,87.82,0.58,TIDAK BERPOTENSI UPWELLING
8/18/2020,0.48,18.75,0.28,87.8,0.69,TIDAK BERPOTENSI UPWELLING
8/19/2020,0.51,19.7,0.72,87.72,0.4,TIDAK BERPOTENSI UPWELLING
8/20/2020,0.56,20.01,1.56,87.75,0.59,TIDAK BERPOTENSI UPWELLING
8/21/2020,0.39,20.13,0.14,87.89,0.68,TIDAK BERPOTENSI UPWELLING
8/22/2020,0.36,18.57,1.5,88,0.71,TIDAK BERPOTENSI UPWELLING
8/23/2020,0.48,20.31,4.76,87.86,0.42,TIDAK BERPOTENSI UPWELLING
8/24/2020,0.52,20.91,15.19,87.81,0.55,TIDAK BERPOTENSI UPWELLING
8/25/2020,0.53,20.55,14.11,87.83,0.59,TIDAK BERPOTENSI UPWELLING
8/26/2020,0.45,20.86,0.54,87.85,0.54,TIDAK BERPOTENSI UPWELLING
8/27/2020,0.45,21.1,0.18,87.76,0.78,TIDAK BERPOTENSI UPWELLING
8/28/2020,0.5,20.3,11.35,87.62,0.45,TIDAK BERPOTENSI UPWELLING
8/29/2020,0.48,20.54,31.25,87.64,0.5,BERPOTENSI UPWELLING
8/30/2020,0.41,19.93,1.95,87.61,0.39,TIDAK BERPOTENSI UPWELLING
8/31/2020,0.41,19.74,24.34,87.67,0.42,TIDAK BERPOTENSI UPWELLING
9/1/2020,0.42,19.62,6.25,87.69,0.64,TIDAK BERPOTENSI UPWELLING
9/2/2020,0.51,19.48,0.04,87.78,0.45,TIDAK BERPOTENSI UPWELLING
9/3/2020,0.48,19.83,0.46,87.85,0.72,TIDAK BERPOTENSI UPWELLING
9/4/2020,0.34,19.62,1.02,87.79,0.56,TIDAK BERPOTENSI UPWELLING
9/5/2020,0.5,19.8,16.24,87.7,0.58,TIDAK BERPOTENSI UPWELLING
9/6/2020,0.47,19.25,10.38,87.8,0.73,TIDAK BERPOTENSI UPWELLING
9/7/2020,0.49,19.79,0.2,87.83,0.52,TIDAK BERPOTENSI UPWELLING
9/8/2020,0.41,20.33,32.48,87.85,0.48,BERPOTENSI UPWELLING
9/9/2020,0.38,19.85,9.78,87.8,0.77,TIDAK BERPOTENSI UPWELLING
9/10/2020,0.38,19.34,5.31,87.69,0.88,TIDAK BERPOTENSI UPWELLING
9/11/2020,0.3,18.7,5.83,87.81,1,TIDAK BERPOTENSI UPWELLING
9/12/2020,0.25,19.34,2.08,87.88,0.73,TIDAK BERPOTENSI UPWELLING
9/13/2020,0.45,19.25,1.05,87.95,0.57,TIDAK BERPOTENSI UPWELLING
9/14/2020,0.52,19.61,9.28,87.91,1,TIDAK BERPOTENSI UPWELLING
9/15/2020,0.38,18.28,1.26,87.97,1.29,TIDAK BERPOTENSI UPWELLING
9/16/2020,0.49,18.27,0.13,87.97,1.07,TIDAK BERPOTENSI UPWELLING
9/17/2020,0.57,18.68,0.13,87.89,1.42,TIDAK BERPOTENSI UPWELLING
9/18/2020,0.38,18.27,4.16,87.8,1.34,TIDAK BERPOTENSI UPWELLING
9/19/2020,0.45,19.01,1.99,87.74,1.28,TIDAK BERPOTENSI UPWELLING
9/20/2020,0.54,19.33,0.11,87.81,0.73,TIDAK BERPOTENSI UPWELLING
9/21/2020,0.47,20.11,0.05,87.85,0.81,TIDAK BERPOTENSI UPWELLING
9/22/2020,0.55,20.53,0.1,87.86,0.88,TIDAK BERPOTENSI UPWELLING
9/23/2020,0.33,19.36,3.78,87.85,0.62,TIDAK BERPOTENSI UPWELLING
9/24/2020,0.45,18.58,31.36,87.97,0.79,BERPOTENSI UPWELLING
9/25/2020,0.53,19.33,0.72,87.95,0.91,TIDAK BERPOTENSI UPWELLING
9/26/2020,0.46,18.87,0.17,87.96,0.73,TIDAK BERPOTENSI UPWELLING
9/27/2020,0.61,19.39,0.01,87.92,0.75,TIDAK BERPOTENSI UPWELLING
9/28/2020,0.47,19.42,0.7,87.87,0.65,TIDAK BERPOTENSI UPWELLING
9/29/2020,0.5,19.47,0.42,87.76,0.56,TIDAK BERPOTENSI UPWELLING
9/30/2020,0.48,19.59,8.91,87.7,0.8,TIDAK BERPOTENSI UPWELLING
10/1/2020,0.46,20,23.72,87.75,1.08,TIDAK BERPOTENSI UPWELLING
10/2/2020,0.34,19.21,7.57,87.83,1.01,TIDAK BERPOTENSI UPWELLING
10/3/2020,0.29,18.02,0.7,87.89,0.79,TIDAK BERPOTENSI UPWELLING
10/4/2020,0.52,19.35,7.49,87.86,0.65,TIDAK BERPOTENSI UPWELLING
10/5/2020,0.56,20.31,0.64,87.82,0.84,TIDAK BERPOTENSI UPWELLING
10/6/2020,0.44,19.23,24.87,87.85,0.92,TIDAK BERPOTENSI UPWELLING
10/7/2020,0.4,18.99,10.92,87.8,1.3,TIDAK BERPOTENSI UPWELLING
10/8/2020,0.41,19.09,2.1,87.73,1.81,TIDAK BERPOTENSI UPWELLING
10/9/2020,0.36,18.45,9.39,87.76,1.62,TIDAK BERPOTENSI UPWELLING
10/10/2020,0.3,18.25,25.82,87.72,1.34,BERPOTENSI UPWELLING
10/11/2020,0.35,19.02,6.55,87.7,1.58,TIDAK BERPOTENSI UPWELLING
10/12/2020,0.29,18.69,27.8,87.7,1.26,BERPOTENSI UPWELLING
10/13/2020,0.28,18.57,19.59,87.73,1.06,TIDAK BERPOTENSI UPWELLING
10/14/2020,0.52,19.37,13.03,87.81,1.03,TIDAK BERPOTENSI UPWELLING
10/15/2020,0.49,18.62,2.02,87.84,1.19,TIDAK BERPOTENSI UPWELLING
10/16/2020,0.56,18.13,2,87.77,1.35,TIDAK BERPOTENSI UPWELLING
10/17/2020,0.25,17.73,19.77,87.75,1.83,TIDAK BERPOTENSI UPWELLING
10/18/2020,0.48,18.04,4.83,87.8,1.59,TIDAK BERPOTENSI UPWELLING
10/19/2020,0.38,18.4,21.96,87.79,1.07,TIDAK BERPOTENSI UPWELLING
10/20/2020,0.49,19.12,8.33,87.83,0.69,TIDAK BERPOTENSI UPWELLING
10/21/2020,0.45,19.58,0.09,87.85,0.88,TIDAK BERPOTENSI UPWELLING
10/22/2020,0.48,19.08,0.56,87.87,0.96,TIDAK BERPOTENSI UPWELLING
10/23/2020,0.44,19.68,7.49,87.84,0.73,TIDAK BERPOTENSI UPWELLING
10/24/2020,0.39,18.73,9.01,87.92,0.98,TIDAK BERPOTENSI UPWELLING
10/25/2020,0.41,18.08,7.63,87.95,1.33,TIDAK BERPOTENSI UPWELLING
10/26/2020,0.43,18.95,0.43,87.91,0.98,TIDAK BERPOTENSI UPWELLING
10/27/2020,0.45,19.58,0.74,87.87,1.06,TIDAK BERPOTENSI UPWELLING
10/28/2020,0.57,18.67,0.08,87.91,0.97,TIDAK BERPOTENSI UPWELLING
10/29/2020,0.52,17.73,2.28,87.94,0.95,TIDAK BERPOTENSI UPWELLING
10/30/2020,0.52,18.7,1.92,87.9,0.9,TIDAK BERPOTENSI UPWELLING
10/31/2020,0.34,18.34,2.06,87.99,0.81,TIDAK BERPOTENSI UPWELLING
11/1/2020,0.39,19.08,0.15,87.97,0.71,TIDAK BERPOTENSI UPWELLING
11/2/2020,0.43,19.44,28.05,87.95,0.88,BERPOTENSI UPWELLING
11/3/2020,0.27,19.64,23.19,87.97,0.53,TIDAK BERPOTENSI UPWELLING
11/4/2020,0.45,20.23,3.53,87.91,0.55,TIDAK BERPOTENSI UPWELLING
11/5/2020,0.43,20.85,0.17,87.87,0.59,TIDAK BERPOTENSI UPWELLING
11/6/2020,0.45,19.72,54.31,87.87,0.62,BERPOTENSI UPWELLING
11/7/2020,0.37,19.51,10.54,87.95,0.42,TIDAK BERPOTENSI UPWELLING
11/8/2020,0.45,19.48,10.06,87.93,0.62,TIDAK BERPOTENSI UPWELLING
11/9/2020,0.42,19.98,4.65,87.84,0.48,TIDAK BERPOTENSI UPWELLING
11/10/2020,0.52,20.52,3.25,87.74,0.38,TIDAK BERPOTENSI UPWELLING
11/11/2020,0.46,20.94,7.82,87.75,0.7,TIDAK BERPOTENSI UPWELLING
11/12/2020,0.44,21.04,6.9,87.78,0.5,TIDAK BERPOTENSI UPWELLING
11/13/2020,0.4,20.56,30.05,87.72,0.57,BERPOTENSI UPWELLING
11/14/2020,0.51,20.4,4.54,87.73,0.58,TIDAK BERPOTENSI UPWELLING
11/15/2020,0.5,20.33,27.55,87.79,0.83,BERPOTENSI UPWELLING
11/16/2020,0.5,20.97,2.25,87.74,0.84,TIDAK BERPOTENSI UPWELLING
11/17/2020,0.49,20.52,23.74,87.73,0.61,TIDAK BERPOTENSI UPWELLING
11/18/2020,0.43,19.76,14.68,87.71,0.52,TIDAK BERPOTENSI UPWELLING
11/19/2020,0.43,19.62,7.15,87.71,0.58,TIDAK BERPOTENSI UPWELLING
11/20/2020,0.42,20.36,15.9,87.71,0.64,TIDAK BERPOTENSI UPWELLING
11/21/2020,0.38,19.61,12.15,87.77,0.66,TIDAK BERPOTENSI UPWELLING
11/22/2020,0.3,18.58,11.46,87.95,0.71,TIDAK BERPOTENSI UPWELLING
11/23/2020,0.42,19.3,9.48,87.95,0.8,TIDAK BERPOTENSI UPWELLING
11/24/2020,0.33,18.64,2.1,87.9,0.9,TIDAK BERPOTENSI UPWELLING
11/25/2020,0.53,19.44,9.62,87.81,0.74,TIDAK BERPOTENSI UPWELLING
11/26/2020,0.32,18.83,6.86,87.78,0.91,TIDAK BERPOTENSI UPWELLING
11/27/2020,0.36,19.37,22.71,87.7,1.12,TIDAK BERPOTENSI UPWELLING
11/28/2020,0.37,17.94,5.18,87.89,0.84,TIDAK BERPOTENSI UPWELLING
11/29/2020,0.45,19.53,1.27,87.88,0.73,TIDAK BERPOTENSI UPWELLING
11/30/2020,0.48,20.14,0.25,87.85,0.58,TIDAK BERPOTENSI UPWELLING
12/1/2020,0.45,19.8,17.8,87.89,0.82,TIDAK BERPOTENSI UPWELLING
12/2/2020,0.53,20.01,26.6,87.82,0.91,BERPOTENSI UPWELLING
12/3/2020,0.48,18.73,8.65,87.83,0.61,TIDAK BERPOTENSI UPWELLING
12/4/2020,0.23,18.81,65.03,87.75,0.94,BERPOTENSI UPWELLING
12/5/2020,0.33,18.94,61.99,87.83,0.66,BERPOTENSI UPWELLING
12/6/2020,0.45,19.19,6.2,87.9,0.57,TIDAK BERPOTENSI UPWELLING
12/7/2020,0.38,19.33,2.33,87.91,0.49,TIDAK BERPOTENSI UPWELLING
12/8/2020,0.48,19.95,0.48,87.92,0.58,TIDAK BERPOTENSI UPWELLING
12/9/2020,0.48,20.06,0.14,87.86,0.59,TIDAK BERPOTENSI UPWELLING
12/10/2020,0.38,19.19,10.4,87.84,0.54,TIDAK BERPOTENSI UPWELLING
12/11/2020,0.48,18.91,18.06,87.83,0.31,TIDAK BERPOTENSI UPWELLING
12/12/2020,0.44,18.96,19.42,87.8,0.41,TIDAK BERPOTENSI UPWELLING
12/13/2020,0.55,19.02,5.29,87.82,0.55,TIDAK BERPOTENSI UPWELLING
12/14/2020,0.48,18.77,19.45,87.81,0.45,TIDAK BERPOTENSI UPWELLING
12/15/2020,0.41,19.52,5.75,87.87,0.54,TIDAK BERPOTENSI UPWELLING
12/16/2020,0.4,19.43,26.03,87.89,0.73,BERPOTENSI UPWELLING
12/17/2020,0.38,18.92,10.79,87.85,0.47,TIDAK BERPOTENSI UPWELLING
12/18/2020,0.4,18.62,1.51,87.83,0.62,TIDAK BERPOTENSI UPWELLING
12/19/2020,0.43,18.73,1.09,87.87,0.61,TIDAK BERPOTENSI UPWELLING
12/20/2020,0.37,19.14,11.86,87.89,0.83,TIDAK BERPOTENSI UPWELLING
12/21/2020,0.45,19.84,10.14,87.81,0.61,TIDAK BERPOTENSI UPWELLING
12/22/2020,0.52,19.75,11.45,87.71,0.54,TIDAK BERPOTENSI UPWELLING
12/23/2020,0.56,20.38,2.13,87.68,0.64,TIDAK BERPOTENSI UPWELLING
12/24/2020,0.56,20.1,0.41,87.63,0.45,TIDAK BERPOTENSI UPWELLING
12/25/2020,0.42,20.59,15.64,87.66,0.55,TIDAK BERPOTENSI UPWELLING
12/26/2020,0.38,18.62,8.48,87.8,0.63,TIDAK BERPOTENSI UPWELLING
12/27/2020,0.45,19.6,0.63,87.77,0.41,TIDAK BERPOTENSI UPWELLING
12/28/2020,0.46,19.31,22.49,87.76,0.51,TIDAK BERPOTENSI UPWELLING
12/29/2020,0.43,19.33,1.47,87.78,0.83,TIDAK BERPOTENSI UPWELLING
12/30/2020,0.56,19.62,4.44,87.76,0.73,TIDAK BERPOTENSI UPWELLING
12/31/2020,0.52,19.36,3.61,87.78,0.67,TIDAK BERPOTENSI UPWELLING
1/1/2021,0.48,19.1,21.54,87.82,0.74,TIDAK BERPOTENSI UPWELLING
1/2/2021,0.41,19.23,17.1,87.79,0.75,TIDAK BERPOTENSI UPWELLING
1/3/2021,0.17,19.12,15.85,87.78,0.59,TIDAK BERPOTENSI UPWELLING
1/4/2021,0.5,18.99,5.38,87.82,0.67,TIDAK BERPOTENSI UPWELLING
1/5/2021,0.5,18.71,9.35,87.81,0.64,TIDAK BERPOTENSI UPWELLING
1/6/2021,0.38,19.41,0.32,87.77,0.87,TIDAK BERPOTENSI UPWELLING
1/7/2021,0.56,20.17,5.55,87.66,0.62,TIDAK BERPOTENSI UPWELLING
1/8/2021,0.37,19.23,8.65,87.69,0.35,TIDAK BERPOTENSI UPWELLING
1/9/2021,0.37,19.43,2.53,87.68,0.66,TIDAK BERPOTENSI UPWELLING
1/10/2021,0.36,19.51,8,87.73,0.62,TIDAK BERPOTENSI UPWELLING
1/11/2021,0.41,18.44,10.83,87.8,0.86,TIDAK BERPOTENSI UPWELLING
1/12/2021,0.38,18.59,15.12,87.77,0.48,TIDAK BERPOTENSI UPWELLING
1/13/2021,0.41,19.18,15.55,87.81,0.46,TIDAK BERPOTENSI UPWELLING
1/14/2021,0.52,20.26,2.04,87.78,0.47,TIDAK BERPOTENSI UPWELLING
1/15/2021,0.5,19.33,9.39,87.73,0.42,TIDAK BERPOTENSI UPWELLING
1/16/2021,0.27,18.63,29.65,87.73,0.78,BERPOTENSI UPWELLING
1/17/2021,0.54,18.39,14.12,87.82,0.69,TIDAK BERPOTENSI UPWELLING
1/18/2021,0.42,20.01,3.5,87.8,0.84,TIDAK BERPOTENSI UPWELLING
1/19/2021,0.5,19.76,3,87.79,0.48,TIDAK BERPOTENSI UPWELLING
1/20/2021,0.36,18.99,4.85,87.87,0.49,TIDAK BERPOTENSI UPWELLING
1/21/2021,0.58,19.98,0.01,87.8,0.66,TIDAK BERPOTENSI UPWELLING
1/22/2021,0.53,19.94,0.77,87.74,0.45,TIDAK BERPOTENSI UPWELLING
1/23/2021,0.53,19.71,0.16,87.79,0.52,TIDAK BERPOTENSI UPWELLING
1/24/2021,0.52,19.98,6.67,87.82,0.64,TIDAK BERPOTENSI UPWELLING
1/25/2021,0.45,20.23,2.54,87.78,0.52,TIDAK BERPOTENSI UPWELLING
1/26/2021,0.54,20.45,0.07,87.75,0.37,TIDAK BERPOTENSI UPWELLING
1/27/2021,0.48,19.92,0.75,87.76,0.3,TIDAK BERPOTENSI UPWELLING
1/28/2021,0.43,19.93,0.63,87.87,0.63,TIDAK BERPOTENSI UPWELLING
1/29/2021,0.45,20.04,0.17,87.88,0.68,TIDAK BERPOTENSI UPWELLING
1/30/2021,0.58,19.59,1.14,87.86,0.76,TIDAK BERPOTENSI UPWELLING
1/31/2021,0.54,19.4,0.19,87.85,1.06,TIDAK BERPOTENSI UPWELLING
2/1/2021,0.54,19.61,2.81,87.88,0.57,TIDAK BERPOTENSI UPWELLING
2/2/2021,0.49,19.83,16.74,87.93,0.79,TIDAK BERPOTENSI UPWELLING
2/3/2021,0.59,20.23,6.7,87.93,0.68,TIDAK BERPOTENSI UPWELLING
2/4/2021,0.56,20.06,0.08,87.93,0.93,TIDAK BERPOTENSI UPWELLING
2/5/2021,0.59,20.23,0.25,87.85,0.65,TIDAK BERPOTENSI UPWELLING
2/6/2021,0.54,20.22,2.99,87.73,0.5,TIDAK BERPOTENSI UPWELLING
2/7/2021,0.58,20.86,1.88,87.78,0.4,TIDAK BERPOTENSI UPWELLING
2/8/2021,0.55,20.64,0.05,87.84,0.52,TIDAK BERPOTENSI UPWELLING
2/9/2021,0.6,21.03,36,87.76,0.71,BERPOTENSI UPWELLING
2/10/2021,0.53,20.97,7.97,87.72,0.59,TIDAK BERPOTENSI UPWELLING
